account_id,customer_id,account_type,balance,txn_id,txn_date,txn_type,txn_amount,txn_channel
201171,117,Loan,-1279.76,110,2023-10-08,Credit,129.88,Branch
201171,117,Loan,-1279.76,108,2023-12-31,Debit,-42.84,Online
201180,118,Current,-3121.92,115,2023-01-18,Debit,-3.32,ATM
201180,118,Current,-3121.92,114,2023-04-06,Credit,11.41,Branch
201180,118,Current,-3121.92,113,2023-08-20,Debit,40.53,ATM
201180,118,Current,-3121.92,112,2023-09-24,Debit,188.63,ATM
201180,118,Current,-3121.92,111,2023-12-15,Debit,-109.99,Branch
201181,118,Current,-900.92,117,2023-03-17,Credit,-111.69,Online
201181,118,Current,-900.92,116,2023-03-18,Debit,-488.81,Branch
201182,118,Current,-1041.41,120,2023-03-06,Debit,999999.99,Online
201182,118,Current,-1041.41,119,2023-06-03,Debit,-125.98,Branch
201182,118,Current,-1041.41,118,2023-06-28,Credit,0,ATM
201182,118,Current,-1041.41,121,2023-10-28,Debit,-126.04,Branch
201190,119,Current,1156.91,123,2023-06-23,Debit,-322.35,ATM
201190,119,Current,1156.91,122,2023-08-13,Debit,0,Online
201190,119,Current,1156.91,124,2024-04-12,Crediit,,ATM
201191,119,Savings,3733.18,125,2023-03-20,Debit,-63.97,Branch
201191,119,Savings,3733.18,126,2023-07-15,Credit,-260.87,Branch
201191,119,Savings,3733.18,128,2023-08-11,Debit,372.89,Branch
201191,119,Savings,3733.18,127,2023-09-03,Credit,-670.05,Branch
201192,119,Loan,2948.96,129,2023-01-12,Debit,-36.94,Online
201192,119,Loan,2948.96,131,2023-06-15,Debit,-122.07,Online
201192,119,Loan,2948.96,132,2023-06-16,Credit,-280.47,ATM
201192,119,Loan,2948.96,130,2023-06-20,Debit,-151.19,Branch
201200,120,Current,-1052.16,135,2023-07-19,,-5.72,Online
201200,120,Current,-1052.16,133,2023-07-20,Credit,118.75,Online
201200,120,Current,-1052.16,134,2023-12-16,Debit,-7.44,Online
201210,121,Loan,-2117.34,136,2023-01-25,Credit,999999.99,Branch
201210,121,Loan,-2117.34,138,2023-08-08,Credit,,Online
201210,121,Loan,-2117.34,137,2023-08-27,Debit,593.01,ATM
201210,121,Loan,-2117.34,139,2023-12-04,Credit,,ATM
201211,121,Current,1201.59,141,2023-08-23,Credit,11.13,ATM
201211,121,Current,1201.59,140,2023-09-27,Credit,124.86,ATM
201220,122,Savings,2627.4,142,2023-02-03,Debit,-205.57,Mobile
201221,122,Loan,2761.52,145,2023-07-20,Credit,120.41,Online
201221,122,Loan,2761.52,144,2023-07-21,Debit,-111.07,App
201221,122,Loan,2761.52,147,2023-07-25,Credit,187.2,Online
201221,122,Loan,2761.52,146,2023-09-05,Crediit,999999.99,Online
201221,122,Loan,2761.52,143,2024-02-05,Debit,-21.43,ATM
201222,122,Current,-704.58,148,2023-08-21,Credit,41.88,Branch
201222,122,Current,-704.58,150,2023-10-14,Credit,180.53,ATM
201222,122,Current,-704.58,149,2023-12-28,Debit,-78.33,Branch
201230,123,Savings,-2290.2,155,2023-07-17,Credit,0,Online
201230,123,Savings,-2290.2,154,2023-08-05,Credit,137.55,Online
201230,123,Savings,-2290.2,153,2023-08-14,Debit,-119.05,ATM
201230,123,Savings,-2290.2,151,2023-09-22,Credit,42.69,ATM
201230,123,Savings,-2290.2,152,2024-05-29,Credit,114.67,Branch
201231,123,Current,2527.57,159,2022-11-03,Credit,289.57,Online
201231,123,Current,2527.57,158,2023-03-09,Credit,185.76,ATM
201231,123,Current,2527.57,157,2023-09-08,Credit,158.88,ATM
201231,123,Current,2527.57,156,2023-09-22,,-41.5,Online
201232,123,Loan,1388.01,160,2022-08-17,Debit,-372.11,Branch
201232,123,Loan,1388.01,163,2023-03-22,,67.75,ATM
201232,123,Loan,1388.01,161,2023-11-07,Debit,1.37,Branch
201232,123,Loan,1388.01,162,2023-12-08,Credit,-107.23,ATM
201240,124,Loan,635.86,165,2023-01-01,Credit,999999.99,Online
201240,124,Loan,635.86,164,2023-05-15,Credit,,Branch
201240,124,Loan,635.86,166,2023-12-07,Debit,23.25,Branch
201241,124,Loan,-761.54,168,2023-04-18,Debit,96.15,Online
201241,124,Loan,-761.54,167,2023-05-26,Credit,-9.73,Branch
201242,124,Savings,198.35,171,2023-01-12,,-103.9,Branch
201242,124,Savings,198.35,169,2023-03-25,Debit,-15.36,Mobile
201242,124,Savings,198.35,172,2023-11-28,Credit,-66.94,Online
201242,124,Savings,198.35,170,2023-12-05,Debit,-46.37,Branch
201250,125,Loan,2437.88,174,2023-03-07,Debit,96.81,Online
201250,125,Loan,2437.88,175,2023-06-30,Debit,80.83,ATM
201250,125,Loan,2437.88,173,2023-12-27,Debit,71.22,ATM
201260,126,Loan,395.91,178,2023-03-15,Debit,375.49,ATM
201260,126,Loan,395.91,176,2023-05-06,Credit,0,Branch
201260,126,Loan,395.91,179,2023-05-23,Credit,117.18,ATM
201260,126,Loan,395.91,177,2023-10-08,Credit,999999.99,ATM
201261,126,Current,-792.8,180,2023-06-10,Credit,190.49,ATM
201261,126,Current,-792.8,181,2023-07-02,Debit,47.7,Branch
201270,127,Savings,113.85,184,2023-03-15,Credit,-23.75,Branch
201270,127,Savings,113.85,185,2023-04-24,Debit,27.56,ATM
201270,127,Savings,113.85,183,2023-07-03,Credit,339,ATM
201270,127,Savings,113.85,182,2023-07-24,Debit,0,ATM
201280,128,Savings,5256.83,187,2023-01-03,Credit,-158.93,
201280,128,Savings,5256.83,190,2023-03-11,Debit,1.08,ATM
201280,128,Savings,5256.83,189,2023-06-08,Debit,-272.4,Branch
201280,128,Savings,5256.83,188,2023-10-07,Debit,-220,
201280,128,Savings,5256.83,186,2023-12-16,Credit,-7.89,Online
201281,128,Loan,2498.3,192,2022-08-10,Crediit,79.28,Online
201281,128,Loan,2498.3,193,2023-04-01,Debit,-6.99,ATM
201281,128,Loan,2498.3,194,2023-08-19,Debit,139.47,Online
201281,128,Loan,2498.3,191,2023-12-18,,113.46,Branch
201281,128,Loan,2498.3,195,2024-09-01,Credit,-118.79,ATM
201290,129,Loan,450.17,199,2022-12-07,Debit,0,Online
201290,129,Loan,450.17,197,2023-06-26,,233.59,Branch
201290,129,Loan,450.17,196,2023-07-04,,121.99,ATM
201290,129,Loan,450.17,198,2023-09-11,Debitt,-21.52,Mobile
201300,130,Savings,3283.24,203,2023-04-09,,149.12,
201300,130,Savings,3283.24,201,2023-05-26,,236.53,Branch
201300,130,Savings,3283.24,200,2023-10-14,,-97,ATM
201300,130,Savings,3283.24,202,2023-11-16,Credit,-87.89,Online
201301,130,Loan,1277.05,205,2023-02-20,Credit,21.18,Online
201301,130,Loan,1277.05,204,2023-12-26,,-306.64,Online
201310,131,Loan,139.4,208,2022-08-10,Debit,98.83,Online
201310,131,Loan,139.4,207,2023-07-23,Credit,-70.56,App
201310,131,Loan,139.4,209,2023-12-17,Debit,-27.06,Online
201310,131,Loan,139.4,206,2024-11-29,Credit,6.91,Online
201311,131,Current,1960.59,213,2022-12-01,Debit,-376.75,ATM
201311,131,Current,1960.59,212,2023-08-08,Credit,60.61,Mobile
201311,131,Current,1960.59,211,2023-12-28,Debit,-164.82,ATM
201311,131,Current,1960.59,210,2024-07-13,Debit,417.66,ATM
201311,131,Current,1960.59,214,2024-11-09,Debit,-242.87,Online
201312,131,Current,-3991.33,215,2022-12-28,Credit,-300.26,Branch
201312,131,Current,-3991.33,217,2023-06-26,,-217.58,ATM
201312,131,Current,-3991.33,218,2023-10-23,Credit,999999.99,Branch
201312,131,Current,-3991.33,216,2024-06-25,Credit,-14.13,ATM
201320,132,Savings,2377.34,220,2023-09-28,Debit,48.18,Branch
201320,132,Savings,2377.34,219,2023-11-09,Debit,471.04,Online
201321,132,Current,2402.62,222,2022-03-30,Debit,-112.54,Branch
201321,132,Current,2402.62,224,2023-01-02,Credit,-157.48,Online
201321,132,Current,2402.62,223,2023-04-08,Credit,-51.81,ATM
201321,132,Current,2402.62,221,2023-10-05,,-89.97,Branch
201330,133,Savings,2780.14,228,2022-01-10,,0,Branch
201330,133,Savings,2780.14,225,2023-02-05,Debit,97.01,Online
201330,133,Savings,2780.14,229,2023-03-04,Credit,-28.32,Branch
201330,133,Savings,2780.14,227,2023-04-18,Debit,21.22,ATM
201330,133,Savings,2780.14,226,2023-12-15,,166.98,
201340,134,Savings,3098.58,234,2022-10-20,Debitt,-153.36,Branch
201340,134,Savings,3098.58,233,2023-01-04,Credit,999999.99,Online
201340,134,Savings,3098.58,232,2023-02-04,Debit,109.64,Branch
201340,134,Savings,3098.58,231,2023-02-17,Credit,0.03,Branch
201340,134,Savings,3098.58,230,2023-09-20,Debit,999999.99,Branch
201341,134,Loan,2667.55,239,2023-05-08,Credit,-436.87,ATM
201341,134,Loan,2667.55,238,2023-07-21,Credit,0,Online
201341,134,Loan,2667.55,235,2023-11-01,Debit,,Online
201341,134,Loan,2667.55,236,2023-12-14,Debit,543.07,Branch
201341,134,Loan,2667.55,237,2023-12-23,Credit,-33.37,ATM
201342,134,Savings,3601.85,240,2023-02-28,Debit,-7.41,ATM
201342,134,Savings,3601.85,244,2023-03-30,Debit,251.45,Online
201342,134,Savings,3601.85,243,2023-08-24,Crediit,-338.39,Branch
201342,134,Savings,3601.85,242,2023-12-09,Debit,-27.03,ATM
201342,134,Savings,3601.85,241,2024-10-28,Credit,-36.16,Online
201350,135,Current,3370.87,245,2023-05-12,Debit,-6.32,Branch
201350,135,Current,3370.87,246,2024-10-15,Debit,-79.86,ATM
201351,135,Loan,631.07,247,2023-09-28,Credit,95.87,Mobile
201352,135,Current,1635.21,248,2023-06-27,Debit,-155.87,Mobile
201360,136,Current,-1803.67,249,2023-04-29,Debitt,-176.42,
201360,136,Current,-1803.67,250,2023-09-28,Credit,-18.97,ATM
201361,136,Savings,1009.67,251,2023-11-07,Debit,-42.16,Online
201370,137,Current,3423.95,252,2022-04-04,Debit,326.79,Branch
201370,137,Current,3423.95,253,2023-02-20,Debit,0,Branch
201370,137,Current,3423.95,254,2023-12-23,Debit,999999.99,Branch
201380,138,Savings,-497.3,257,2022-05-18,Credit,69.15,Branch
201380,138,Savings,-497.3,256,2023-01-02,Debit,-91.1,
201380,138,Savings,-497.3,258,2023-01-16,Credit,-15.16,ATM
201380,138,Savings,-497.3,255,2023-11-06,Debit,0,Branch
201390,139,Loan,2605.93,259,2023-05-28,Debit,181.26,Branch
201390,139,Loan,2605.93,260,2023-07-18,Debit,-80.74,Branch
201390,139,Loan,2605.93,261,2024-09-08,Debit,34.35,ATM
201400,140,Loan,-44.18,264,2022-05-15,Debit,194.19,Mobile
201400,140,Loan,-44.18,263,2023-04-09,Credit,0,Online
201400,140,Loan,-44.18,262,2023-05-09,Debit,40.64,Mobile
201400,140,Loan,-44.18,265,2023-08-04,Crediit,-13.87,Branch
201410,141,Current,-1589.14,268,2023-03-29,Credit,36.92,ATM
201410,141,Current,-1589.14,266,2023-12-14,Credit,106.77,Branch
201410,141,Current,-1589.14,267,2023-12-20,,16.56,Branch
201411,141,Loan,-391.48,269,2023-12-31,Debit,360.1,Branch
201412,141,Loan,1782.2,271,2023-01-14,Credit,999999.99,Branch
201412,141,Loan,1782.2,273,2023-04-02,Debit,999999.99,Online
201412,141,Loan,1782.2,270,2023-06-23,,-91.82,Online
201412,141,Loan,1782.2,272,2023-06-24,Debit,118.66,Online
201420,142,Savings,-849.16,274,2023-01-03,Credit,-331.06,App
201420,142,Savings,-849.16,277,2023-04-20,Debit,18.93,Branch
201420,142,Savings,-849.16,275,2023-08-26,Credit,71.17,Mobile
201420,142,Savings,-849.16,276,2023-09-22,Debit,-233.98,Branch
201421,142,Loan,327.44,282,2023-01-17,Debitt,-121.69,App
201421,142,Loan,327.44,281,2023-02-12,Credit,134.54,Online
201421,142,Loan,327.44,278,2023-04-22,Credit,58.28,ATM
201421,142,Loan,327.44,280,2023-08-11,Debit,-89.54,Mobile
201421,142,Loan,327.44,279,2023-08-19,Debit,-134.96,Branch
201422,142,Loan,2450.95,285,2023-01-29,Debit,-37.06,Branch
201422,142,Loan,2450.95,284,2023-12-02,Debit,-107.56,Branch
201422,142,Loan,2450.95,283,2024-04-13,Credit,-136.44,Branch
201430,143,Savings,-2574.73,286,2023-02-07,Credit,-583.49,Online
201440,144,Current,-2692.46,288,2023-06-30,Debit,39.41,ATM
201440,144,Current,-2692.46,289,2023-07-13,,25.37,Online
201440,144,Current,-2692.46,291,2023-08-06,Debit,382.47,Branch
201440,144,Current,-2692.46,287,2023-12-25,Credit,-28.36,ATM
201440,144,Current,-2692.46,290,2024-10-27,Credit,-3.25,ATM
201441,144,Loan,-879.22,294,2023-04-09,Debit,119.01,ATM
201441,144,Loan,-879.22,292,2023-05-09,Debitt,999999.99,ATM
201441,144,Loan,-879.22,293,2023-09-22,Debit,-124.1,App
201442,144,Savings,461.69,295,2023-08-23,Debit,-101.96,Online
201442,144,Savings,461.69,296,2023-09-27,Debit,-548.85,Online
201450,145,Savings,525.32,297,2023-08-20,,461.16,ATM
201451,145,Loan,-1696.42,298,2023-03-30,Debit,-52.55,ATM
201451,145,Loan,-1696.42,299,2023-06-24,Debit,6.95,ATM
201452,145,Loan,50.15,301,2023-05-24,Debit,25.49,Branch
201452,145,Loan,50.15,300,2023-11-10,Credit,-4.77,Branch
201452,145,Loan,50.15,302,2023-12-13,Debit,-218.68,
201460,146,Loan,1272.86,305,2023-04-20,Credit,-145.82,Branch
201460,146,Loan,1272.86,307,2023-05-15,Credit,-93.38,Branch
201460,146,Loan,1272.86,304,2023-09-14,Credit,11.2,Branch
201460,146,Loan,1272.86,303,2023-10-24,Credit,140.72,Branch
201460,146,Loan,1272.86,306,2024-08-19,Debit,14.96,Online
201461,146,Current,248.22,308,2023-04-19,Debit,27.54,
201462,146,Current,2465.33,310,2023-03-04,Credit,-89.41,ATM
201462,146,Current,2465.33,309,2023-11-25,Debit,-29.84,Branch
201470,147,Loan,3298.72,314,2023-03-30,Credit,-12.62,Online
201470,147,Loan,3298.72,313,2023-05-12,Credit,94.28,ATM
201470,147,Loan,3298.72,311,2023-06-28,Debit,19.83,ATM
201470,147,Loan,3298.72,312,2023-09-14,Credit,-8.3,Branch
201471,147,Savings,4146.46,319,2023-01-08,Debit,158.51,ATM
201471,147,Savings,4146.46,318,2023-01-17,Credit,0,Branch
201471,147,Savings,4146.46,317,2023-02-03,Debit,12.65,Online
201471,147,Savings,4146.46,316,2023-02-06,Credit,999999.99,Online
201471,147,Savings,4146.46,315,2024-01-14,Credit,-43.67,ATM
201472,147,Current,134.81,320,2023-02-07,Credit,-332.96,ATM
201472,147,Current,134.81,323,2023-06-09,Debit,-99.02,ATM
201472,147,Current,134.81,322,2023-11-26,Debit,74.38,Online
201472,147,Current,134.81,321,2023-12-18,Debit,-65.9,Branch
201480,148,Savings,797.02,325,2023-03-06,,-9.6,ATM
201480,148,Savings,797.02,324,2023-03-23,Debit,-51.97,Online
201481,148,Loan,1172.62,328,2023-04-22,Credit,689.79,ATM
201481,148,Loan,1172.62,327,2023-05-27,Credit,999999.99,Branch
201481,148,Loan,1172.62,326,2023-07-31,Credit,149.7,ATM
201482,148,Current,3058.25,329,2023-05-01,Crediit,-141.36,Online
201490,149,Current,540.42,331,2023-03-22,Credit,-38.47,Branch
201490,149,Current,540.42,332,2023-08-07,Debit,-154.67,Branch
201490,149,Current,540.42,330,2023-11-08,Credit,70.35,Online
201500,150,Savings,1531.25,334,2023-03-16,Credit,-83.48,ATM
201500,150,Savings,1531.25,333,2023-08-25,Debit,-180.82,ATM
201501,150,Current,-823.24,337,2023-04-16,Debit,519.46,Branch
201501,150,Current,-823.24,335,2023-10-22,Debit,-190.88,Branch
201501,150,Current,-823.24,336,2024-04-21,Debit,59.77,
201510,151,Savings,68.25,338,2023-05-18,,103.74,Online
201510,151,Savings,68.25,339,2023-08-17,Debit,-28.17,Online
201520,152,Current,2368.98,340,2023-12-11,Crediit,,Branch
201521,152,Loan,-375.84,341,2024-01-09,Credit,78.53,ATM
201522,152,Current,-1843.82,342,2023-05-29,Credit,114.53,Online
201522,152,Current,-1843.82,343,2023-09-12,Debit,-39.89,Branch
201530,153,Current,-1651.73,348,2023-02-17,,3.54,Online
201530,153,Current,-1651.73,344,2023-05-14,Debit,131.55,App
201530,153,Current,-1651.73,345,2023-08-21,Credit,-94.55,Branch
201530,153,Current,-1651.73,346,2023-09-10,Credit,-27.6,Online
201530,153,Current,-1651.73,347,2023-12-15,Debit,-51.65,ATM
201531,153,Current,2169.05,349,2023-02-10,Credit,62.22,ATM
201531,153,Current,2169.05,352,2023-05-01,Debit,388.89,Branch
201531,153,Current,2169.05,350,2023-05-03,Debit,,Branch
201531,153,Current,2169.05,351,2023-07-28,Credit,4.24,
201531,153,Current,2169.05,353,2023-09-27,Debit,54.27,Branch
201540,154,Loan,3210.12,356,2023-02-14,Credit,88.2,Branch
201540,154,Loan,3210.12,357,2023-04-27,Debit,117.96,Online
201540,154,Loan,3210.12,354,2023-09-21,Credit,79.36,Online
201540,154,Loan,3210.12,355,2023-10-22,Credit,62.06,Branch
201541,154,Savings,3008.5,358,2023-05-29,Credit,71.92,App
201542,154,Savings,-1475.07,362,2022-04-24,Credit,83.63,Branch
201542,154,Savings,-1475.07,360,2023-09-13,Credit,0,Branch
201542,154,Savings,-1475.07,361,2023-10-11,Credit,999999.99,Branch
201542,154,Savings,-1475.07,359,2024-06-17,Debit,9.33,Branch
201550,155,Savings,-550.88,365,2023-03-07,Credit,999999.99,Online
201550,155,Savings,-550.88,366,2023-06-01,,14.79,Online
201550,155,Savings,-550.88,363,2023-09-15,Debit,119.3,ATM
201550,155,Savings,-550.88,367,2023-09-22,Debit,56.75,Branch
201550,155,Savings,-550.88,364,2023-10-14,Crediit,,Online
201551,155,Loan,-1087.87,369,2023-02-15,,-50.84,
201551,155,Loan,-1087.87,370,2023-08-16,Debit,19.55,Branch
201551,155,Loan,-1087.87,368,2023-10-19,Debit,-74.3,ATM
201552,155,Loan,2513.65,372,2023-09-19,Credit,-184.77,Branch
201552,155,Loan,2513.65,371,2023-09-28,Credit,-975.37,Branch
201560,156,Savings,2347.16,373,2022-11-27,Debit,86.07,ATM
201560,156,Savings,2347.16,374,2023-09-08,Debit,148.19,Branch
201561,156,Loan,393.38,378,2023-03-12,Credit,-401.04,
201561,156,Loan,393.38,375,2023-08-08,Crediit,,Online
201561,156,Loan,393.38,377,2023-09-25,,-47.49,Branch
201561,156,Loan,393.38,376,2023-11-27,Credit,156.7,ATM
201570,157,Loan,406.48,379,2023-05-19,Debit,18.57,Branch
201570,157,Loan,406.48,380,2023-06-27,Credit,146.21,ATM
201580,158,Savings,716.98,383,2023-03-17,Credit,81.35,ATM
201580,158,Savings,716.98,384,2023-05-06,Debit,123.62,App
201580,158,Savings,716.98,385,2023-08-24,Credit,34.22,Branch
201580,158,Savings,716.98,381,2023-10-27,Debit,261.72,Branch
201580,158,Savings,716.98,382,2023-12-12,Debit,-57.51,ATM
201590,159,Savings,-1840.12,387,2023-04-22,Debit,-79.21,Online
201590,159,Savings,-1840.12,386,2023-08-24,Credit,-131.12,ATM
201600,160,Current,-9,388,2023-03-10,Debit,-194.07,Branch
201600,160,Current,-9,390,2023-06-07,Credit,30.51,Online
201600,160,Current,-9,389,2023-12-19,Credit,43.05,Online
201600,160,Current,-9,391,2024-04-14,Credit,141.93,Branch
201601,160,Current,-480.77,392,2023-02-23,Credit,-232.74,ATM
201601,160,Current,-480.77,394,2023-03-02,Debit,999999.99,Online
201601,160,Current,-480.77,393,2023-05-23,Credit,-105.94,App
201601,160,Current,-480.77,395,2023-11-01,Credit,60.26,Online
201602,160,Loan,2336.69,396,2022-09-06,Credit,24.34,ATM
201602,160,Loan,2336.69,397,2023-10-09,Credit,-302.61,Branch
201610,161,Loan,668.44,401,2023-03-07,Debit,-141.22,ATM
201610,161,Loan,668.44,400,2023-03-24,Credit,-8.66,Branch
201610,161,Loan,668.44,398,2023-05-06,Debit,85.31,Online
201610,161,Loan,668.44,399,2024-01-13,Credit,-17.88,ATM
201611,161,Current,1471.36,403,2023-03-24,Debit,310.79,Online
201611,161,Current,1471.36,402,2023-04-24,Credit,-133.77,
201611,161,Current,1471.36,404,2023-12-05,Debit,-128.39,Mobile
201620,162,Savings,-743.78,407,2022-10-01,Crediit,29.49,ATM
201620,162,Savings,-743.78,405,2023-02-28,Debit,-48.66,ATM
201620,162,Savings,-743.78,406,2023-07-27,Crediit,266.43,Branch
