account_id,customer_id,account_type,balance,txn_id,txn_date,txn_type,txn_amount,txn_channel
403200,320,Savings,1107.12,107,2024-04-16,Debit,-240.92,ATM
403200,320,Savings,1107.12,106,2024-08-05,Credit,-154.08,
403200,320,Savings,1107.12,108,2024-10-22,Credit,-151.53,ATM
403200,320,Savings,1107.12,105,2024-12-01,Credit,-31.97,App
403201,320,Savings,71.55,109,2024-06-07,,-48.58,Online
403201,320,Savings,71.55,110,2025-11-22,Debit,29.83,Branch
403202,320,Savings,4298.31,113,2024-03-17,Debitt,-10.25,Branch
403202,320,Savings,4298.31,114,2024-07-10,Credit,62.28,ATM
403202,320,Savings,4298.31,111,2024-09-26,Credit,0.0,Branch
403202,320,Savings,4298.31,112,2024-12-14,Debit,999999.99,ATM
403210,321,Savings,-821.42,116,2024-11-26,Credit,-130.16,Branch
403210,321,Savings,-821.42,115,2024-11-28,Credit,45.27,Online
403220,322,Savings,2941.77,117,2024-05-30,Debit,999999.99,Branch
403220,322,Savings,2941.77,120,2024-06-21,Debit,17.81,Online
403220,322,Savings,2941.77,119,2024-07-05,Credit,-22.41,ATM
403220,322,Savings,2941.77,121,2024-09-18,Debit,137.98,
403220,322,Savings,2941.77,118,2024-11-05,Debit,999999.99,Branch
403221,322,Loan,1600.23,124,2023-09-22,Credit,23.33,Branch
403221,322,Loan,1600.23,123,2024-01-24,Credit,-470.98,Branch
403221,322,Loan,1600.23,125,2024-05-31,Credit,,Online
403221,322,Loan,1600.23,122,2024-06-28,Credit,-155.84,ATM
403230,323,Savings,1946.12,127,2024-05-09,Debit,,ATM
403230,323,Savings,1946.12,128,2024-05-29,Debit,101.56,Online
403230,323,Savings,1946.12,126,2024-06-25,Debit,-157.11,ATM
403231,323,Loan,-966.32,131,2024-01-08,Debit,52.11,Online
403231,323,Loan,-966.32,130,2024-05-14,Debit,-6.82,Online
403231,323,Loan,-966.32,132,2024-10-17,Debit,272.03,Branch
403231,323,Loan,-966.32,129,2024-11-18,Debit,58.34,Online
403232,323,Savings,2703.99,133,2023-06-27,Credit,107.25,Branch
403232,323,Savings,2703.99,136,2024-06-13,Credit,-22.75,ATM
403232,323,Savings,2703.99,137,2024-06-22,Credit,84.65,Branch
403232,323,Savings,2703.99,134,2024-09-06,Credit,-203.76,ATM
403232,323,Savings,2703.99,135,2025-11-11,Debit,165.2,Online
403240,324,Savings,1835.49,138,2025-12-23,Debit,59.39,Online
403250,325,Current,-494.43,139,2024-05-05,Debit,40.6,Online
403250,325,Current,-494.43,142,2024-10-06,Credit,-195.98,Branch
403250,325,Current,-494.43,141,2024-11-24,Credit,37.51,Mobile
403250,325,Current,-494.43,143,2025-03-16,Debit,95.71,Online
403250,325,Current,-494.43,140,2025-09-09,Debit,24.09,Online
403260,326,Savings,-2894.44,144,2024-10-11,Credit,219.86,ATM
403260,326,Savings,-2894.44,145,2024-11-03,Credit,-27.65,Branch
403261,326,Current,667.15,146,2023-02-27,Credit,-39.18,Online
403261,326,Current,667.15,148,2024-07-12,Debitt,999999.99,Branch
403261,326,Current,667.15,147,2024-08-05,Credit,17.47,Branch
403270,327,Loan,2422.36,151,2024-05-31,Credit,80.98,Branch
403270,327,Loan,2422.36,150,2024-09-18,Credit,-131.23,Branch
403270,327,Loan,2422.36,152,2024-10-10,Credit,-349.1,Branch
403270,327,Loan,2422.36,149,2024-11-07,Debit,-400.1,Online
403270,327,Loan,2422.36,153,2025-12-11,Credit,-23.26,Online
403271,327,Loan,2520.44,154,2024-02-15,Debit,0.0,ATM
403280,328,Savings,316.28,157,2024-01-08,,-182.73,ATM
403280,328,Savings,316.28,156,2024-04-21,,-139.64,Online
403280,328,Savings,316.28,155,2024-10-02,Credit,-248.51,ATM
403281,328,Current,2782.19,158,2024-12-17,Debit,220.18,Branch
403281,328,Current,2782.19,159,2024-12-20,Debit,112.12,Online
403290,329,Current,-1986.39,160,2024-10-06,,84.72,Online
403291,329,Current,2712.58,162,2024-03-26,Debit,-19.45,Online
403291,329,Current,2712.58,161,2024-08-27,Credit,-6.1,Branch
403291,329,Current,2712.58,163,2024-11-07,Debit,-94.87,Online
403292,329,Loan,2676.43,164,2024-12-04,Debit,,ATM
403300,330,Loan,3674.08,165,2024-03-19,,248.15,Branch
403300,330,Loan,3674.08,168,2024-09-02,Debit,93.42,Online
403300,330,Loan,3674.08,167,2024-09-19,Credit,-18.16,ATM
403300,330,Loan,3674.08,166,2024-10-24,Debit,233.14,Online
403301,330,Current,895.69,169,2024-03-30,Credit,-630.08,App
403301,330,Current,895.69,171,2024-05-11,Credit,1.74,Online
403301,330,Current,895.69,170,2024-05-22,,110.5,Online
403301,330,Current,895.69,173,2024-06-05,Credit,-232.1,Branch
403301,330,Current,895.69,172,2024-10-18,,306.94,Online
403302,330,Current,624.81,175,2024-02-12,Crediit,999999.99,ATM
403302,330,Current,624.81,174,2024-05-23,Debit,35.11,
403302,330,Current,624.81,177,2024-05-30,Debit,-11.45,Branch
403302,330,Current,624.81,176,2025-01-19,Credit,118.36,ATM
403302,330,Current,624.81,178,2025-10-02,Debit,-456.23,Branch
403310,331,Loan,-482.62,179,2024-01-21,Debit,-23.21,Online
403310,331,Loan,-482.62,180,2024-04-27,Credit,-49.6,Online
403311,331,Loan,-850.98,181,2024-07-15,Credit,-300.61,Online
403320,332,Savings,-824.51,182,2024-11-05,Debit,-28.94,ATM
403330,333,Current,1373.65,183,2023-06-05,Credit,-100.63,Mobile
403330,333,Current,1373.65,186,2023-09-23,Credit,0.0,Branch
403330,333,Current,1373.65,184,2024-07-21,Credit,-79.64,Online
403330,333,Current,1373.65,187,2024-11-14,Credit,230.72,Online
403330,333,Current,1373.65,185,2024-11-29,Credit,-100.15,Branch
403331,333,Savings,638.5,190,2024-01-15,Credit,-42.2,
403331,333,Savings,638.5,192,2024-02-11,Debit,-82.88,Online
403331,333,Savings,638.5,188,2024-07-01,,-85.0,Online
403331,333,Savings,638.5,189,2024-08-09,Credit,19.14,Online
403331,333,Savings,638.5,191,2024-11-27,Credit,-8.29,Branch
403332,333,Savings,1392.89,193,2024-10-03,Debitt,19.13,ATM
403340,334,Savings,3496.78,194,2024-03-12,Credit,27.72,Online
403350,335,Current,3911.92,195,2024-04-29,Credit,0.0,ATM
403350,335,Current,3911.92,197,2024-10-23,Debit,147.97,Branch
403350,335,Current,3911.92,196,2024-12-08,Debit,36.0,Mobile
403351,335,Loan,1235.04,198,2024-04-22,Credit,-446.87,Online
403351,335,Loan,1235.04,199,2024-06-01,Credit,-129.33,Online
403352,335,Current,544.04,204,2024-04-07,,63.84,App
403352,335,Current,544.04,201,2024-04-27,Debit,100.89,Branch
403352,335,Current,544.04,200,2024-09-10,Debit,7.65,Online
403352,335,Current,544.04,203,2024-10-04,Credit,-414.22,ATM
403352,335,Current,544.04,202,2024-11-23,Credit,0.0,ATM
403360,336,Current,3122.0,205,2024-06-15,Debit,52.57,ATM
403361,336,Current,3204.6,206,2024-03-12,Debit,254.23,Online
403361,336,Current,3204.6,207,2024-05-13,Debitt,47.1,Branch
403361,336,Current,3204.6,208,2024-11-27,Debit,19.83,Branch
403370,337,Savings,-1707.4,211,2024-05-24,Crediit,-95.34,ATM
403370,337,Savings,-1707.4,210,2024-08-02,Debit,-12.59,Branch
403370,337,Savings,-1707.4,209,2024-11-26,Debit,-94.22,Branch
403371,337,Loan,1859.36,212,2024-02-06,Debit,-43.89,Branch
403372,337,Savings,350.47,214,2024-01-02,Debit,234.61,
403372,337,Savings,350.47,213,2024-12-22,Debit,30.28,Branch
403380,338,Savings,2589.04,218,2024-07-10,Debit,-170.21,Branch
403380,338,Savings,2589.04,217,2024-08-31,Credit,1.5,Branch
403380,338,Savings,2589.04,216,2024-10-08,Credit,-48.07,Branch
403380,338,Savings,2589.04,215,2024-11-06,Credit,6.38,Online
403390,339,Current,1131.12,219,2024-04-27,Crediit,70.03,ATM
403390,339,Current,1131.12,220,2025-05-09,Debit,0.0,Online
403391,339,Current,3629.54,222,2024-02-10,Credit,23.24,Branch
403391,339,Current,3629.54,221,2024-05-05,,33.74,Online
403391,339,Current,3629.54,224,2024-08-30,Debit,-232.96,Mobile
403391,339,Current,3629.54,223,2024-10-08,Debitt,79.17,Online
403392,339,Current,1075.63,228,2024-01-20,Debit,60.66,Branch
403392,339,Current,1075.63,227,2024-05-15,Debit,-149.99,ATM
403392,339,Current,1075.63,226,2024-11-01,Crediit,-233.96,Branch
403392,339,Current,1075.63,225,2025-05-08,Credit,-54.54,ATM
403400,340,Loan,205.27,230,2023-01-21,,-199.4,App
403400,340,Loan,205.27,231,2024-05-21,Debit,-10.63,Online
403400,340,Loan,205.27,229,2024-07-30,Credit,21.8,Mobile
403401,340,Current,82.77,235,2024-02-22,Debit,-80.9,Branch
403401,340,Current,82.77,232,2024-05-28,Credit,35.19,ATM
403401,340,Current,82.77,236,2024-07-24,Debit,5.16,Online
403401,340,Current,82.77,233,2024-12-02,Debit,-14.16,ATM
403401,340,Current,82.77,234,2024-12-03,Credit,138.54,Branch
403410,341,Current,-668.58,237,2024-02-11,Credit,-20.16,Online
403410,341,Current,-668.58,240,2024-02-22,Debit,,Branch
403410,341,Current,-668.58,239,2024-06-05,Credit,-125.09,Online
403410,341,Current,-668.58,238,2024-06-23,Credit,346.84,Branch
403410,341,Current,-668.58,241,2024-08-14,Credit,-54.5,Branch
403420,342,Savings,3309.08,244,2023-04-14,,10.74,ATM
403420,342,Savings,3309.08,243,2024-06-06,Credit,0.0,Online
403420,342,Savings,3309.08,242,2024-07-11,Credit,27.03,Branch
403420,342,Savings,3309.08,245,2024-09-30,Credit,219.73,Branch
403430,343,Savings,1054.03,249,2024-02-27,Credit,-134.3,Branch
403430,343,Savings,1054.03,247,2024-07-18,,-32.53,Branch
403430,343,Savings,1054.03,248,2024-08-15,Credit,-55.41,Online
403430,343,Savings,1054.03,246,2024-09-03,Credit,16.59,ATM
403431,343,Savings,1749.81,251,2024-01-21,Credit,23.99,Mobile
403431,343,Savings,1749.81,250,2024-07-23,,3.3,Online
403440,344,Current,1066.8,253,2024-01-23,Credit,-105.8,Branch
403440,344,Current,1066.8,252,2024-09-15,Debit,-7.02,App
403441,344,Savings,-3785.6,258,2024-02-10,Debit,-9.75,App
403441,344,Savings,-3785.6,257,2024-04-12,,-254.43,Online
403441,344,Savings,-3785.6,255,2024-08-06,Credit,-174.2,Branch
403441,344,Savings,-3785.6,254,2024-10-11,Debit,-233.61,Online
403441,344,Savings,-3785.6,256,2024-12-17,Debit,-53.12,
403450,345,Savings,-244.34,259,2024-10-10,Debit,-127.72,ATM
403460,346,Savings,522.32,260,2023-01-19,Credit,-63.75,Branch
403460,346,Savings,522.32,261,2024-02-16,Debit,319.64,Branch
403460,346,Savings,522.32,263,2024-03-19,Debit,41.94,Branch
403460,346,Savings,522.32,264,2024-05-06,Credit,-76.84,ATM
403460,346,Savings,522.32,262,2024-10-09,Credit,0.0,Online
403461,346,Current,-545.69,266,2023-09-18,Credit,-69.8,Online
403461,346,Current,-545.69,267,2024-01-22,Debit,-62.25,
403461,346,Current,-545.69,265,2024-08-08,Debit,-37.98,Branch
403461,346,Current,-545.69,268,2024-12-28,Credit,0.0,App
403462,346,Savings,543.63,269,2024-01-06,Debit,195.99,Online
403462,346,Savings,543.63,273,2024-03-02,Credit,-72.35,Online
403462,346,Savings,543.63,270,2024-05-30,Credit,-117.4,Online
403462,346,Savings,543.63,272,2024-06-03,Credit,-15.26,ATM
403462,346,Savings,543.63,271,2024-10-13,Debit,21.55,Online
403470,347,Current,1244.7,276,2024-09-01,Credit,-17.61,Branch
403470,347,Current,1244.7,274,2024-09-14,Debitt,-84.44,Branch
403470,347,Current,1244.7,275,2024-11-28,Debit,-0.05,
403471,347,Loan,1170.89,280,2024-07-10,Debit,-335.54,ATM
403471,347,Loan,1170.89,279,2024-07-29,Crediit,-1.77,ATM
403471,347,Loan,1170.89,278,2024-08-07,Credit,-44.55,Branch
403471,347,Loan,1170.89,277,2024-09-20,Credit,-30.28,ATM
403472,347,Current,1335.21,281,2024-06-30,Debit,517.91,Branch
403480,348,Current,2493.09,284,2023-10-03,Debit,-231.91,ATM
403480,348,Current,2493.09,282,2024-02-18,Debit,215.46,Online
403480,348,Current,2493.09,283,2024-04-25,Debit,28.15,Online
403481,348,Savings,-924.08,288,2023-05-05,Debit,-331.91,Mobile
403481,348,Savings,-924.08,287,2024-09-14,Debit,85.32,ATM
403481,348,Savings,-924.08,285,2024-09-27,,0.0,ATM
403481,348,Savings,-924.08,286,2024-10-11,Debit,9.29,Online
403481,348,Savings,-924.08,289,2025-01-13,Credit,,ATM
403490,349,Current,-49.22,291,2023-03-16,,-272.32,Online
403490,349,Current,-49.22,290,2024-01-03,Debit,-162.41,Online
403490,349,Current,-49.22,293,2024-04-29,,999999.99,Online
403490,349,Current,-49.22,292,2025-10-05,Credit,22.65,Branch
403500,350,Current,-1215.22,294,2024-03-05,Debit,116.26,Branch
403500,350,Current,-1215.22,295,2024-03-08,Debit,164.9,Branch
403500,350,Current,-1215.22,296,2024-07-15,Credit,999999.99,Online
403501,350,Savings,2769.92,297,2023-08-31,Debit,15.02,Online
403502,350,Current,-3707.64,300,2024-02-12,Credit,105.15,Branch
403502,350,Current,-3707.64,301,2024-03-12,Credit,-52.62,Branch
403502,350,Current,-3707.64,298,2024-06-21,Credit,-41.95,Branch
403502,350,Current,-3707.64,302,2024-08-06,Credit,273.68,ATM
403502,350,Current,-3707.64,299,2024-12-22,Credit,0.0,Branch
403510,351,Current,1010.93,303,2024-12-04,Credit,-31.7,ATM
403511,351,Savings,-642.32,305,2023-04-16,Debit,-88.74,ATM
403511,351,Savings,-642.32,304,2023-05-26,Credit,-106.31,App
403511,351,Savings,-642.32,307,2024-07-02,,-164.24,
403511,351,Savings,-642.32,306,2024-12-02,Debit,37.75,Online
403512,351,Savings,1656.77,310,2024-02-14,Credit,-237.98,Branch
403512,351,Savings,1656.77,312,2024-04-04,Credit,44.48,Branch
403512,351,Savings,1656.77,311,2024-04-28,Credit,-44.95,Branch
403512,351,Savings,1656.77,309,2024-05-06,Debit,-62.47,Branch
403512,351,Savings,1656.77,308,2024-10-11,Credit,-36.91,Mobile
403520,352,Current,1284.36,314,2024-04-15,Debit,-245.45,Branch
403520,352,Current,1284.36,313,2024-05-31,Debit,24.43,Branch
403521,352,Current,2959.0,318,2024-01-27,Debit,28.28,Branch
403521,352,Current,2959.0,315,2024-03-13,Debit,-3.83,Branch
403521,352,Current,2959.0,317,2024-03-20,Debitt,-89.84,Branch
403521,352,Current,2959.0,316,2024-09-02,Credit,-49.18,Branch
403530,353,Loan,2086.56,320,2024-06-25,Credit,110.69,ATM
403530,353,Loan,2086.56,319,2024-07-16,Debit,-133.96,ATM
403531,353,Loan,-234.04,323,2024-03-15,Credit,262.39,ATM
403531,353,Loan,-234.04,322,2024-04-29,Debit,6.61,Online
403531,353,Loan,-234.04,324,2024-08-12,Credit,-153.14,Branch
403531,353,Loan,-234.04,321,2025-07-08,Credit,-23.83,ATM
403532,353,Savings,2947.88,325,2024-12-20,Credit,107.63,Online
403540,354,Savings,-327.87,328,2024-01-23,Debit,47.18,Branch
403540,354,Savings,-327.87,327,2024-02-09,Credit,6.3,
403540,354,Savings,-327.87,329,2024-04-11,Debit,-106.66,ATM
403540,354,Savings,-327.87,326,2024-09-27,Debit,73.09,Online
403550,355,Savings,1170.31,330,2023-08-22,Credit,16.67,Online
403550,355,Savings,1170.31,334,2024-03-07,,-193.43,Branch
403550,355,Savings,1170.31,331,2024-07-22,Credit,0.0,Online
403550,355,Savings,1170.31,333,2024-09-19,Debit,,Branch
403550,355,Savings,1170.31,332,2024-09-22,Credit,-235.54,Branch
403551,355,Savings,2856.64,335,2024-05-12,Credit,-203.53,Branch
403551,355,Savings,2856.64,336,2024-07-26,Debit,-30.49,Branch
403552,355,Loan,459.53,340,2024-01-19,Debit,191.89,ATM
403552,355,Loan,459.53,339,2024-02-06,Credit,129.33,Branch
403552,355,Loan,459.53,337,2024-03-10,Credit,18.74,Online
403552,355,Loan,459.53,341,2024-05-07,Debit,-41.97,Branch
403552,355,Loan,459.53,338,2024-12-19,Credit,18.77,ATM
403560,356,Current,1467.7,346,2024-03-29,Debitt,6.43,Online
403560,356,Current,1467.7,344,2024-05-19,Credit,0.0,Branch
403560,356,Current,1467.7,343,2024-06-02,Credit,92.11,Online
403560,356,Current,1467.7,342,2024-12-04,Debit,541.5,Branch
403560,356,Current,1467.7,345,2024-12-29,Credit,230.82,Online
403570,357,Savings,1560.02,347,2024-01-03,Debit,-165.22,ATM
403570,357,Savings,1560.02,348,2024-03-12,Credit,39.7,ATM
403571,357,Savings,1711.73,349,2024-11-26,Debit,91.46,ATM
403580,358,Current,-2569.7,354,2024-01-07,Credit,17.69,App
403580,358,Current,-2569.7,353,2024-05-16,Credit,,ATM
403580,358,Current,-2569.7,351,2024-06-16,Debit,-85.63,Branch
403580,358,Current,-2569.7,350,2024-10-18,Credit,-70.69,Online
403580,358,Current,-2569.7,352,2024-11-18,Debit,74.95,ATM
403590,359,Loan,530.29,355,2024-11-15,Credit,-58.98,Branch
403591,359,Current,1948.71,358,2024-07-28,Credit,-266.71,ATM
403591,359,Current,1948.71,357,2024-11-10,Credit,-97.69,Online
403591,359,Current,1948.71,356,2024-12-15,Credit,507.07,Online
403600,360,Savings,-437.1,361,2024-04-21,Credit,127.57,ATM
403600,360,Savings,-437.1,363,2024-04-30,Credit,-69.81,Online
403600,360,Savings,-437.1,359,2024-08-28,Debit,-121.62,Online
403600,360,Savings,-437.1,360,2024-10-20,Debit,-46.15,Online
403600,360,Savings,-437.1,362,2024-12-13,Credit,20.83,Branch
403601,360,Savings,1423.47,365,2024-03-29,Debit,251.56,
403601,360,Savings,1423.47,364,2024-04-13,Debit,-4.59,ATM
403610,361,Current,1421.82,366,2024-02-14,Debit,-134.98,Branch
403620,362,Loan,1662.06,368,2023-03-22,Credit,279.09,Branch
403620,362,Loan,1662.06,367,2024-03-11,Credit,5.85,Online
403630,363,Current,307.86,370,2024-01-13,Debit,,Online
403630,363,Current,307.86,369,2024-05-04,Debit,106.15,ATM
403630,363,Current,307.86,372,2024-06-26,Debitt,39.73,Branch
403630,363,Current,307.86,371,2024-12-30,Debit,709.47,ATM
403631,363,Current,415.63,374,2024-01-09,Debit,,ATM
403631,363,Current,415.63,375,2024-04-14,Debit,,Branch
403631,363,Current,415.63,373,2024-06-03,,17.95,Online
403632,363,Current,368.1,376,2024-01-19,Credit,-68.81,Branch
403640,364,Current,-967.05,377,2024-12-21,Credit,21.61,ATM
403650,365,Loan,197.96,381,2023-02-05,Credit,76.64,ATM
403650,365,Loan,197.96,378,2024-01-04,Credit,-3.49,Branch
403650,365,Loan,197.96,380,2024-09-05,,-54.29,ATM
403650,365,Loan,197.96,379,2024-12-16,Debit,33.65,ATM
403651,365,Savings,-2756.52,382,2024-04-25,Credit,36.97,Online
403652,365,Loan,-289.88,386,2024-01-25,Debit,-165.74,Branch
403652,365,Loan,-289.88,383,2024-02-16,Credit,-116.92,ATM
403652,365,Loan,-289.88,384,2024-03-08,Credit,0.0,Branch
403652,365,Loan,-289.88,385,2024-08-24,Credit,-216.18,Branch
403660,366,Loan,1395.69,387,2024-05-30,Debit,,App
403661,366,Savings,-319.99,388,2023-06-11,Debit,196.53,Branch
403661,366,Savings,-319.99,390,2024-04-02,Debit,21.04,ATM
403661,366,Savings,-319.99,389,2024-07-02,Credit,-168.73,Branch
403661,366,Savings,-319.99,392,2024-07-02,Debit,215.99,Branch
403661,366,Savings,-319.99,391,2024-12-29,Credit,-153.34,Branch
403670,367,Loan,692.58,393,2024-06-16,,-568.69,ATM
403680,368,Current,-11.72,397,2024-06-11,Credit,0.0,ATM
403680,368,Current,-11.72,398,2024-07-27,Credit,36.45,Branch
403680,368,Current,-11.72,396,2024-08-17,Crediit,240.99,Branch
403680,368,Current,-11.72,395,2024-09-06,Debit,-75.25,ATM
403680,368,Current,-11.72,394,2024-11-02,Credit,-101.61,Online
403681,368,Current,2367.79,399,2024-12-05,Credit,-62.93,Mobile
403690,369,Loan,-4146.73,401,2024-03-15,Debit,174.21,Branch
403690,369,Loan,-4146.73,402,2024-04-25,Credit,-411.88,Branch
403690,369,Loan,-4146.73,400,2024-04-28,Credit,207.04,
403700,370,Savings,-210.99,403,2023-03-16,Credit,-392.96,Online
403701,370,Loan,-1034.26,407,2023-05-17,Debit,80.5,Branch
403701,370,Loan,-1034.26,404,2024-03-10,Debit,-37.37,Branch
403701,370,Loan,-1034.26,405,2024-07-20,Debit,106.89,Branch
